ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,0.92,0.24,0.48,-3.76,-3.06,-1.23,12:38:606000,758606000
Sensor_1,Active,0.91,0.25,0.51,-4.18,-2.58,-1.15,12:38:706000,758706000
Sensor_1,Active,0.91,0.25,0.49,-4.37,-2.02,-1.56,12:38:806000,758806000
Sensor_1,Active,0.92,0.24,0.44,-4.16,-2.47,-1.28,12:38:906000,758906000
Sensor_1,Active,0.88,0.18,0.48,-10.84,1.12,-8.51,12:39:006000,759006000
Sensor_1,Active,0.91,0.15,0.47,-6.72,1.08,-5.23,12:39:106000,759106000
Sensor_1,Active,0.94,0.23,0.47,-5.33,-0.53,-3.13,12:39:206000,759206000
Sensor_1,Active,0.92,0.21,0.47,-4.30,-2.73,-0.77,12:39:306000,759306000
Sensor_1,Active,0.92,0.24,0.48,-4.03,-1.94,-1.37,12:39:406000,759406000
Sensor_1,Active,0.91,0.25,0.48,-4.56,-1.75,-1.52,12:39:506000,759506000
Sensor_1,Active,0.91,0.25,0.48,-3.92,-1.94,-1.34,12:39:606000,759606000
Sensor_1,Active,0.92,0.24,0.48,-4.73,-1.83,-1.70,12:39:706000,759706000
Sensor_1,Active,0.91,0.25,0.48,-4.19,-1.97,-1.38,12:39:806000,759806000
